Shop ID,Total Number of Listings
Shop_30885,110
Shop_66643,110
Shop_40431,110
Shop_60540,110
Shop_54631,110
Shop_9191,110
Shop_74250,110
Shop_55082,110
Shop_32998,110
Shop_45739,110
Shop_62606,110
Shop_15086,110
Shop_10218,110
Shop_6864,110
Shop_79997,110
Shop_55039,110
Shop_77752,110
Shop_121861,110
Shop_62462,110
Shop_56642,110
Shop_72694,110
Shop_33181,110
Shop_34864,110
Shop_51700,110
Shop_1139,110
Shop_72952,110
Shop_57784,110
Shop_36140,110
Shop_101032,110
Shop_15798,110
Shop_26085,110
Shop_1022,110
Shop_30485,110
Shop_22696,110
Shop_25289,110
Shop_54551,110
Shop_142820,109
Shop_32399,109
Shop_100329,109
Shop_128872,109
Shop_67338,109
Shop_87481,109
Shop_80712,109
Shop_123010,109
Shop_43535,109
Shop_149543,109
Shop_81443,109
Shop_81444,109
Shop_28304,109
Shop_115124,109
Shop_90988,109
Shop_30416,109
Shop_85411,109
Shop_34294,109
Shop_139376,109
Shop_20805,109
Shop_100907,109
Shop_112410,109
Shop_64652,109
Shop_25366,109
Shop_25797,109
Shop_74065,109
Shop_89485,109
Shop_81321,109
Shop_121941,109
Shop_78490,109
Shop_96525,109
Shop_84317,109
Shop_50146,109
Shop_40053,109
Shop_25720,109
Shop_128045,109
Shop_26485,109
Shop_17294,109
Shop_116715,109
Shop_21896,109
Shop_120723,109
Shop_44201,109
Shop_94058,109
Shop_41431,109
Shop_71984,109
Shop_72960,109
Shop_56609,109
Shop_117413,109
Shop_76942,109
Shop_51699,109
Shop_5284,109
Shop_35169,109
Shop_50369,109
Shop_79797,109
Shop_32879,109
Shop_68920,109
Shop_30626,109
Shop_39134,109
Shop_55559,109
Shop_70742,109
Shop_53106,109
Shop_52162,109
Shop_4692,109
Shop_34003,109
Shop_39756,109
Shop_14178,109
Shop_64963,109
Shop_18876,109
Shop_19912,109
Shop_75084,109
Shop_19816,109
Shop_110518,109
Shop_82373,109
Shop_31583,109
Shop_109373,109
Shop_50919,109
Shop_31623,109
Shop_82348,109
Shop_39524,109
Shop_84700,109
Shop_5229,109
Shop_12921,109
Shop_25472,109
Shop_34600,109
Shop_37632,109
Shop_65079,109
Shop_58395,109
Shop_26933,109
Shop_72176,109
Shop_17607,109
Shop_3980,109
Shop_5911,109
Shop_75599,109
Shop_50103,109
Shop_27491,109
Shop_101199,109
Shop_32704,109
Shop_68432,109
Shop_29261,109
Shop_58102,109
Shop_29127,109
Shop_94852,109
Shop_43479,109
Shop_52051,109
Shop_14449,109
Shop_39474,109
Shop_53630,109
Shop_9314,109
Shop_25997,109
Shop_39909,109
Shop_97296,109
Shop_47911,109
Shop_66144,109
Shop_21681,109
Shop_27266,109
Shop_70098,109
Shop_20598,109
Shop_67697,109
Shop_59026,109
Shop_73064,109
Shop_135732,109
Shop_60663,109
Shop_55732,109
Shop_72390,109
Shop_51559,109
Shop_72701,109
Shop_84977,109
Shop_94886,109
Shop_92880,109
Shop_54519,109
Shop_14741,109
Shop_20121,109
Shop_80843,109
Shop_73760,109
Shop_40754,109
Shop_55458,109
Shop_19656,109
Shop_84435,109
Shop_13312,109
Shop_3387,109
Shop_31400,109
Shop_70731,109
Shop_67601,109
Shop_27165,109
Shop_31908,109
Shop_95760,109
Shop_66021,109
Shop_108759,109
Shop_62556,109
Shop_8975,109
Shop_83921,109
Shop_110714,109
Shop_2953,109
Shop_103132,109
Shop_93303,109
Shop_40354,109
Shop_108926,109
Shop_42963,109
Shop_148470,109
Shop_57620,109
Shop_36173,109
Shop_41806,109
Shop_19776,109
Shop_106464,109
Shop_54488,109
Shop_115526,109
Shop_9475,109
Shop_26307,109
Shop_34052,109
Shop_36237,109
Shop_24238,109
Shop_156,109
Shop_102725,109
Shop_51325,109
Shop_24152,109
Shop_94084,109
Shop_86492,109
Shop_37364,109
Shop_32306,109
Shop_11046,109
Shop_46677,109
Shop_1529,109
Shop_30982,109
Shop_14514,109
Shop_104024,109
Shop_13090,109
Shop_27522,109
Shop_8191,109
Shop_7179,109
Shop_10118,109
Shop_31756,109
Shop_53133,109
Shop_26756,109
Shop_36830,109
Shop_30648,109
Shop_83877,109
Shop_42102,109
Shop_3052,109
Shop_22425,109
Shop_12206,109
Shop_20820,109
Shop_8421,109
Shop_17715,109
Shop_17545,109
Shop_87588,109
Shop_56463,109
Shop_11226,109
Shop_96542,109
Shop_93235,109
Shop_31296,109
Shop_25999,109
Shop_60737,109
Shop_8238,109
Shop_29495,109
Shop_26401,109
Shop_6552,109
Shop_9530,109
Shop_57113,109
Shop_70045,109
Shop_85286,109
Shop_29166,109
Shop_8741,109
Shop_11721,109
Shop_9882,109
Shop_96108,109
Shop_50175,109
Shop_17397,109
Shop_81257,109
Shop_85417,109
Shop_34075,109
Shop_33627,109
Shop_77818,109
Shop_18613,109
Shop_94237,109
Shop_83481,109
Shop_70150,109
Shop_8346,109
Shop_19997,109
Shop_16761,109
Shop_28925,109
Shop_23990,109
Shop_69206,109
Shop_82095,109
Shop_72335,109
Shop_17067,109
Shop_23160,109
Shop_18980,109
Shop_16412,109
Shop_39930,109
Shop_55958,109
Shop_86901,109
Shop_25637,109
Shop_17646,109
Shop_45245,109
Shop_76948,109
Shop_14816,109
Shop_25938,109
Shop_132427,108
Shop_103950,108
Shop_126978,108
Shop_54001,108
Shop_99284,108
Shop_66401,108
Shop_86132,108
Shop_44953,108
Shop_111791,108
Shop_10301,108
Shop_113670,108
Shop_108824,108
Shop_38777,108
Shop_72336,108
Shop_117753,108
Shop_26784,108
Shop_58172,108
Shop_26683,108
Shop_102069,108
Shop_16176,108
Shop_42725,108
Shop_100415,108
Shop_51737,108
Shop_119142,108
Shop_23446,108
Shop_57180,108
Shop_70450,108
Shop_9759,108
Shop_93641,108
Shop_31987,108
Shop_17713,108
Shop_50370,108
Shop_14731,108
Shop_53098,108
Shop_71544,108
Shop_30253,108
Shop_5556,108
Shop_50033,108
Shop_85844,108
Shop_26859,108
Shop_65526,108
Shop_89477,108
Shop_21983,108
Shop_40734,108
Shop_20918,108
Shop_52468,108
Shop_30874,108
Shop_14956,108
Shop_45002,108
Shop_83390,108
Shop_24705,108
Shop_63058,108
Shop_83839,108
Shop_22670,108
Shop_28965,108
Shop_113209,108
Shop_49224,108
Shop_78948,108
Shop_24788,108
Shop_14158,108
Shop_16347,108
Shop_51331,108
Shop_86889,108
Shop_62416,108
Shop_82984,108
Shop_101088,108
Shop_93523,108
Shop_21917,108
Shop_32097,108
Shop_49078,108
Shop_52163,108
Shop_52959,108
Shop_28449,108
Shop_82257,108
Shop_85781,108
Shop_18432,108
Shop_40740,108
Shop_31145,108
Shop_91316,108
Shop_69517,108
Shop_21784,108
Shop_41982,108
Shop_65211,108
Shop_75562,108
Shop_56182,108
Shop_35559,108
Shop_14022,108
Shop_80392,108
Shop_26638,108
Shop_67874,108
Shop_17056,108
Shop_23936,108
Shop_52357,108
Shop_15684,108
Shop_20420,108
Shop_41891,108
Shop_59535,108
Shop_31024,108
Shop_73930,108
Shop_24039,108
Shop_4682,108
Shop_81167,108
Shop_9104,108
Shop_51439,108
Shop_58460,108
Shop_61994,108
Shop_41025,108
Shop_14809,108
Shop_58637,108
Shop_103312,108
Shop_86743,108
Shop_54381,108
Shop_49101,108
Shop_81531,108
Shop_75611,108
Shop_41368,108
Shop_13629,108
Shop_82847,108
Shop_5075,108
Shop_74686,108
Shop_164,108
Shop_38144,108
Shop_51206,108
Shop_54994,108
Shop_19567,108
Shop_79696,108
Shop_17627,108
Shop_16097,108
Shop_26025,108
Shop_68153,108
Shop_122534,108
Shop_102253,108
Shop_26825,108
Shop_40058,108
Shop_45980,108
Shop_72424,108
Shop_82277,108
Shop_44136,108
Shop_32758,108
Shop_25095,108
Shop_62827,108
Shop_106998,108
Shop_76851,108
Shop_62669,108
Shop_56551,108
Shop_27867,108
Shop_117366,108
Shop_66572,108
Shop_102322,108
Shop_131261,108
Shop_3838,108
Shop_50698,108
Shop_66135,108
Shop_28854,108
Shop_55043,108
Shop_18226,108
Shop_42861,108
Shop_33644,108
Shop_23968,108
Shop_35693,108
Shop_28866,108
Shop_42187,108
Shop_22959,108
Shop_32503,108
Shop_84056,108
Shop_24181,108
Shop_40096,108
Shop_37538,108
Shop_71027,108
Shop_70759,108
Shop_33700,108
Shop_50183,108
Shop_6455,108
Shop_12668,108
Shop_38215,108
Shop_85928,108
Shop_98441,108
Shop_8493,108
Shop_15662,108
Shop_32900,108
Shop_22273,108
Shop_15726,108
Shop_4600,108
Shop_63985,108
Shop_17741,108
Shop_21124,108
Shop_35357,108
Shop_30752,108
Shop_94941,108
Shop_55832,108
Shop_4619,108
Shop_23726,108
Shop_66500,108
Shop_52001,108
Shop_49992,108
Shop_71725,108
Shop_14906,108
Shop_8932,108
Shop_37256,108
Shop_64197,108
Shop_53211,108
Shop_40083,108
Shop_123908,108
Shop_114296,108
Shop_47728,108
Shop_50406,108
Shop_72631,108
Shop_72515,108
Shop_25079,108
Shop_1269,108
Shop_18518,108
Shop_70214,108
Shop_65883,108
Shop_38216,108
Shop_39118,108
Shop_62708,108
Shop_86452,108
Shop_81881,108
Shop_45779,108
Shop_45887,108
Shop_57031,108
Shop_15162,108
Shop_57257,108
Shop_46149,108
Shop_32865,108
Shop_126968,107
Shop_106018,107
Shop_107114,107
Shop_97370,107
Shop_102633,107
Shop_53509,107
Shop_115380,107
Shop_92294,107
Shop_115532,107
Shop_104633,107
Shop_39318,107
Shop_29997,107
Shop_57083,107
Shop_62679,107
Shop_42421,107
Shop_91114,107
Shop_60838,107
Shop_87329,107
Shop_52850,107
Shop_117130,107
Shop_66229,107
Shop_115157,107
Shop_63947,107
Shop_91566,107
Shop_6977,107
Shop_83998,107
Shop_22139,107
Shop_70652,107
Shop_60281,107
Shop_85866,107
Shop_63102,107
Shop_6062,107
Shop_47878,107
Shop_118659,107
Shop_103412,107
Shop_85720,107
Shop_10789,107
Shop_79221,107
Shop_40702,107
Shop_92330,107
Shop_64428,107
Shop_57095,107
Shop_21027,107
Shop_39933,107
Shop_30876,107
Shop_35998,107
Shop_20734,107
Shop_16235,107
Shop_42788,107
Shop_12604,107
Shop_85444,107
Shop_46843,107
Shop_57186,107
Shop_62802,107
Shop_129687,107
Shop_91598,107
Shop_92473,107
Shop_28319,107
Shop_44247,107
Shop_39631,107
Shop_32991,107
Shop_60197,107
Shop_59933,107
Shop_71354,107
Shop_9316,107
Shop_105611,107
Shop_2955,107
Shop_1230,107
Shop_59238,107
Shop_19830,107
Shop_84932,107
Shop_60163,107
Shop_56171,107
Shop_109629,107
Shop_86839,107
Shop_59784,107
Shop_68750,107
Shop_93939,107
Shop_40430,107
Shop_20802,107
Shop_25869,107
Shop_55288,107
Shop_38048,107
Shop_61627,107
Shop_71349,107
Shop_4383,107
Shop_29658,107
Shop_40224,107
Shop_81608,107
Shop_21045,107
Shop_51314,107
Shop_111486,107
Shop_61063,107
Shop_71410,107
Shop_66038,107
Shop_65884,107
Shop_20983,107
Shop_62508,107
Shop_44243,107
Shop_42267,107
Shop_51406,107
Shop_55361,107
Shop_32400,107
Shop_78386,107
Shop_39243,107
Shop_110310,107
Shop_15951,107
Shop_14701,107
Shop_31477,107
Shop_83768,107
Shop_101782,107
Shop_106437,107
Shop_65126,107
Shop_120388,107
Shop_111492,107
Shop_43091,107
Shop_35212,107
Shop_48184,107
Shop_28716,107
Shop_55532,107
Shop_76539,107
Shop_50204,107
Shop_12618,107
Shop_62684,107
Shop_20628,107
Shop_84426,107
Shop_158956,107
Shop_50845,107
Shop_82957,107
Shop_32036,107
Shop_50681,107
Shop_65971,107
Shop_29401,107
Shop_3616,107
Shop_108324,107
Shop_98126,107
Shop_25049,107
Shop_38263,107
Shop_5204,107
Shop_38558,107
Shop_46789,107
Shop_24605,107
Shop_61863,107
Shop_8333,107
Shop_49023,107
Shop_20378,107
Shop_5690,107
Shop_19200,107
Shop_101146,107
Shop_117432,107
Shop_115878,107
Shop_116129,107
Shop_14622,107
Shop_48025,107
Shop_17395,107
Shop_40023,107
Shop_46562,107
Shop_9249,107
Shop_9308,107
Shop_7803,107
Shop_67206,107
Shop_56364,107
Shop_112632,107
Shop_24810,107
Shop_48696,107
Shop_47264,107
Shop_11503,107
Shop_22243,107
Shop_112835,107
Shop_23460,107
Shop_61868,107
Shop_57556,107
Shop_33393,107
Shop_59431,107
Shop_34272,107
Shop_42297,107
Shop_31254,107
Shop_68840,107
Shop_75567,107
Shop_59852,107
Shop_48837,107
Shop_92713,107
Shop_25932,107
Shop_37975,107
Shop_69676,107
Shop_17219,107
Shop_42877,107
Shop_39478,107
Shop_37431,107
Shop_64488,107
Shop_102423,107
Shop_68270,107
Shop_21993,107
Shop_22146,107
Shop_37328,107
Shop_107137,107
Shop_46559,107
Shop_73020,107
Shop_15325,107
Shop_83145,107
Shop_89742,107
Shop_66608,107
Shop_26154,107
Shop_43219,107
Shop_11193,107
Shop_42252,107
Shop_29617,107
Shop_38293,107
Shop_29649,107
Shop_10912,107
Shop_59896,107
Shop_9324,107
Shop_80339,107
Shop_67059,107
Shop_11472,107
Shop_18186,107
Shop_40666,107
Shop_26051,107
Shop_27387,107
Shop_10464,107
Shop_23915,107
Shop_55644,107
Shop_10471,107
Shop_115493,107
Shop_70283,107
Shop_85890,107
Shop_59209,107
Shop_143786,106
Shop_113581,106
Shop_27045,106
Shop_59027,106
Shop_26612,106
Shop_33696,106
Shop_45993,106
Shop_100090,106
Shop_31975,106
Shop_68730,106
Shop_124499,106
Shop_46155,106
Shop_78793,106
Shop_69150,106
Shop_134562,106
Shop_19352,106
Shop_106577,106
Shop_88696,106
Shop_79159,106
Shop_113316,106
Shop_39174,106
Shop_17589,106
Shop_36136,106
Shop_115606,106
Shop_4586,106
Shop_61082,106
Shop_106291,106
Shop_102266,106
Shop_28438,106
Shop_67072,106
Shop_7065,106
Shop_68919,106
Shop_40765,106
Shop_103959,106
Shop_32395,106
Shop_21220,106
Shop_15152,106
Shop_39783,106
Shop_59226,106
Shop_35521,106
Shop_87806,106
Shop_72185,106
Shop_77442,106
Shop_89928,106
Shop_110017,106
Shop_25575,106
Shop_6627,106
Shop_11914,106
Shop_9853,106
Shop_57519,106
Shop_40378,106
Shop_65860,106
Shop_108603,106
Shop_5937,106
Shop_28476,106
Shop_68873,106
Shop_37912,106
Shop_92261,106
Shop_95565,106
Shop_75896,106
Shop_51641,106
Shop_73506,106
Shop_45127,106
Shop_31048,106
Shop_54479,106
Shop_85449,106
Shop_52204,106
Shop_61644,106
Shop_27102,106
Shop_106754,106
Shop_22411,106
Shop_78809,106
Shop_38260,106
Shop_57191,106
Shop_105081,106
Shop_41165,106
Shop_95099,106
Shop_32013,106
Shop_45142,106
Shop_10660,106
Shop_39484,106
Shop_85840,106
Shop_26792,106
Shop_44244,106
Shop_55665,106
Shop_21113,106
Shop_26506,106
Shop_34827,106
Shop_4385,106
Shop_131309,106
Shop_48018,106
Shop_47008,106
Shop_34375,106
Shop_24522,106
Shop_31479,106
Shop_82477,106
Shop_35961,106
Shop_138590,106
Shop_24537,106
Shop_116818,106
Shop_28755,106
Shop_27346,106
Shop_91242,106
Shop_89532,106
Shop_27485,106
Shop_138279,106
Shop_50810,106
Shop_103858,106
Shop_25131,106
Shop_19528,106
Shop_49750,106
Shop_83728,106
Shop_28673,106
Shop_65833,106
Shop_135848,106
Shop_7896,106
Shop_72469,106
Shop_85100,106
Shop_96612,106
Shop_35883,106
Shop_44189,106
Shop_17758,106
Shop_74660,106
Shop_101901,106
Shop_95401,106
Shop_35565,106
Shop_87939,106
Shop_31804,106
Shop_100057,106
Shop_82564,106
Shop_42781,106
Shop_87083,106
Shop_133885,106
Shop_9806,106
Shop_48591,106
Shop_81239,106
Shop_105624,106
Shop_117501,106
Shop_103931,106
Shop_82626,106
Shop_79803,106
Shop_73173,106
Shop_141103,106
Shop_66552,106
Shop_107447,106
Shop_12605,106
Shop_28388,106
Shop_2531,106
Shop_7176,106
Shop_63747,106
Shop_30424,106
Shop_40386,106
Shop_8111,106
Shop_15908,106
Shop_22079,106
Shop_25808,106
Shop_35157,106
Shop_12184,106
Shop_40223,106
Shop_85713,106
Shop_45541,106
Shop_93213,106
Shop_51376,106
Shop_36979,106
Shop_108870,106
Shop_55611,106
Shop_55501,106
Shop_18263,106
Shop_47580,106
Shop_68821,106
Shop_89660,106
Shop_38789,106
Shop_247,106
Shop_92025,106
Shop_20440,106
Shop_4656,106
Shop_51757,106
Shop_57509,106
Shop_63243,106
Shop_62978,106
Shop_19174,106
Shop_22281,106
Shop_82815,106
Shop_2304,106
Shop_23784,106
Shop_51016,106
Shop_11687,106
Shop_81235,106
Shop_14962,106
Shop_86974,106
Shop_17804,106
Shop_45362,106
Shop_81867,106
Shop_17028,106
Shop_18116,106
Shop_72073,106
Shop_43940,106
Shop_12467,106
Shop_54547,106
Shop_38119,106
Shop_106421,106
Shop_8942,106
Shop_48678,106
Shop_55898,106
Shop_5076,106
Shop_9804,106
Shop_31572,106
Shop_46397,106
Shop_23395,106
Shop_8665,106
Shop_11930,106
Shop_60384,106
Shop_80322,106
Shop_18278,106
Shop_113117,105
Shop_124813,105
Shop_134142,105
Shop_128861,105
Shop_80044,105
Shop_128504,105
Shop_8276,105
Shop_29284,105
Shop_44262,105
Shop_72988,105
Shop_52717,105
Shop_123456,105
Shop_60896,105
Shop_33184,105
Shop_17085,105
Shop_73205,105
Shop_106329,105
Shop_44936,105
Shop_8770,105
Shop_28622,105
Shop_68722,105
Shop_77387,105
Shop_94540,105
Shop_60280,105
Shop_39701,105
Shop_96956,105
Shop_134639,105
Shop_84392,105
Shop_123844,105
Shop_6440,105
Shop_17349,105
Shop_30828,105
Shop_107580,105
Shop_19282,105
Shop_51616,105
Shop_24801,105
Shop_2261,105
Shop_85760,105
Shop_114276,105
Shop_18534,105
Shop_66045,105
Shop_100850,105
Shop_9075,105
Shop_47468,105
Shop_53906,105
Shop_72399,105
Shop_42177,105
Shop_44636,105
Shop_27454,105
Shop_68280,105
Shop_93543,105
Shop_16653,105
Shop_92443,105
Shop_22842,105
Shop_28124,105
Shop_21943,105
Shop_65498,105
Shop_52369,105
Shop_98085,105
Shop_20470,105
Shop_36411,105
Shop_117274,105
Shop_20601,105
Shop_18709,105
Shop_40376,105
Shop_39512,105
Shop_96830,105
Shop_65754,105
Shop_109249,105
Shop_4927,105
Shop_28604,105
Shop_40753,105
Shop_33497,105
Shop_23118,105
Shop_37683,105
Shop_26120,105
Shop_80724,105
Shop_63637,105
Shop_16316,105
Shop_84562,105
Shop_67250,105
Shop_46430,105
Shop_100532,105
Shop_51942,105
Shop_16199,105
Shop_16965,105
Shop_22787,105
Shop_22788,105
Shop_47315,105
Shop_48274,105
Shop_24321,105
Shop_60599,105
Shop_29105,105
Shop_119959,105
Shop_9412,105
Shop_102755,105
Shop_60139,105
Shop_33162,105
Shop_51424,105
Shop_22153,105
Shop_7235,105
Shop_127596,105
Shop_19857,105
Shop_146698,105
Shop_24093,105
Shop_107540,105
Shop_53269,105
Shop_85384,105
Shop_53972,105
Shop_17748,105
Shop_17466,105
Shop_51401,105
Shop_23702,105
Shop_98496,105
Shop_28175,105
Shop_53703,105
Shop_44999,105
Shop_26181,105
Shop_47949,105
Shop_7085,105
Shop_52316,105
Shop_65433,105
Shop_12252,105
Shop_11559,105
Shop_68082,105
Shop_97072,105
Shop_38414,105
Shop_4758,105
Shop_41275,105
Shop_53461,105
Shop_78787,105
Shop_97880,105
Shop_82026,105
Shop_83933,105
Shop_43486,105
Shop_12102,105
Shop_13643,105
Shop_71999,105
Shop_113323,105
Shop_54048,105
Shop_82886,105
Shop_141733,105
Shop_59497,105
Shop_71756,105
Shop_71757,105
Shop_23879,105
Shop_27941,105
Shop_6317,105
Shop_68567,105
Shop_27016,105
Shop_93300,105
Shop_81021,105
Shop_90013,105
Shop_100800,105
Shop_100799,105
Shop_6092,105
Shop_9077,105
Shop_24376,105
Shop_46688,105
Shop_43096,105
Shop_114770,105
Shop_114771,105
Shop_36498,105
Shop_111494,105
Shop_13046,105
Shop_14652,105
Shop_91079,105
Shop_24070,105
Shop_103593,105
Shop_14460,105
Shop_23208,105
Shop_57465,105
Shop_21266,105
Shop_56126,105
Shop_48224,105
Shop_13221,105
Shop_63830,105
Shop_1554,105
Shop_1365,105
Shop_26067,105
Shop_18444,105
Shop_19937,105
Shop_41369,105
Shop_19068,105
Shop_47974,105
Shop_9096,105
Shop_14905,105
Shop_80294,105
Shop_150348,105
Shop_106305,105
Shop_45828,105
Shop_11763,105
Shop_5997,105
Shop_119066,105
Shop_33312,105
Shop_24531,105
Shop_18757,105
Shop_2771,105
Shop_9993,105
Shop_47452,105
Shop_92032,105
Shop_64196,105
Shop_23842,105
Shop_964,105
Shop_46362,105
Shop_30760,105
Shop_18047,105
Shop_42077,105
Shop_12132,105
Shop_44042,105
Shop_26199,105
Shop_17272,105
Shop_76342,105
Shop_59194,105
Shop_23415,105
Shop_141376,104
Shop_109187,104
Shop_66553,104
Shop_137375,104
Shop_107964,104
Shop_96468,104
Shop_48079,104
Shop_62170,104
Shop_110581,104
Shop_106735,104
Shop_135120,104
Shop_91553,104
Shop_24541,104
Shop_87190,104
Shop_54384,104
Shop_25360,104
Shop_90688,104
Shop_75791,104
Shop_42513,104
Shop_42586,104
Shop_29524,104
Shop_116751,104
Shop_113724,104
Shop_81164,104
Shop_71830,104
Shop_100690,104
Shop_35307,104
Shop_83814,104
Shop_62677,104
Shop_23482,104
Shop_25305,104
Shop_54307,104
Shop_23736,104
Shop_118807,104
Shop_95921,104
Shop_27082,104
Shop_126807,104
Shop_16886,104
Shop_2882,104
Shop_106116,104
Shop_15769,104
Shop_77195,104
Shop_33670,104
Shop_17053,104
Shop_5217,104
Shop_18472,104
Shop_36857,104
Shop_106963,104
Shop_20097,104
Shop_11655,104
Shop_87127,104
Shop_25707,104
Shop_20558,104
Shop_83059,104
Shop_46646,104
Shop_90805,104
Shop_52021,104
Shop_33324,104
Shop_45473,104
Shop_73447,104
Shop_67646,104
Shop_53621,104
Shop_16471,104
Shop_20267,104
Shop_73637,104
Shop_28759,104
Shop_10672,104
Shop_33099,104
Shop_67597,104
Shop_11204,104
Shop_27492,104
Shop_66092,104
Shop_76014,104
Shop_102200,104
Shop_7210,104
Shop_75233,104
Shop_15193,104
Shop_42909,104
Shop_98683,104
Shop_134925,104
