Shop ID,Average Price($)
Shop_17372,49.716
Shop_64164,14.4072
Shop_14792,26.112
Shop_128128,159.1152
Shop_139445,50.3952
Shop_130043,
Shop_65621,6.684
Shop_39440,15.6648
Shop_125219,97.1376
Shop_160854,
Shop_30853,168.4752
Shop_26729,69.9552
Shop_10990,11.736
Shop_634,32.8416
Shop_45976,6.156
Shop_109811,59.1144
Shop_81402,86.6616
Shop_93055,9.7224
Shop_120891,22.0104
Shop_120890,
Shop_160230,117.3624
Shop_118202,5.22
Shop_89884,63.5064
Shop_134545,17.9568
Shop_88614,253.8312
Shop_7821,6.5616
Shop_1873,3.456
Shop_91916,64.7448
Shop_101024,14.256
Shop_16942,48.8592
Shop_134817,52.632
Shop_76470,27.0504
Shop_125842,
Shop_78877,793.6752
Shop_128374,158.0208
Shop_98492,38.4888
Shop_134375,
Shop_135115,
Shop_68051,213.4752
Shop_117488,304.692
Shop_57251,62.3568
Shop_162450,992.592
Shop_23969,26.8368
Shop_61826,12009.612
Shop_146233,17.2968
Shop_46537,18.0288
Shop_14009,51.5736
Shop_67428,106.9344
Shop_50983,138.3624
Shop_76655,247.8576
Shop_120509,314.0064
Shop_98496,472.9536
Shop_85772,793.68
Shop_52432,1013.5992
Shop_84753,1030.284
Shop_133703,1131.942
Shop_137233,1135.4592
Shop_39546,1378.839
Shop_62797,1419.2112
Shop_76291,1429.5048
Shop_135243,1754.2368
Shop_136518,1795.1736
Shop_120630,1819.2768
Shop_73381,3956.5752
Shop_119300,6586.9152
Shop_23271,37.6176
Shop_9223,11.0184
Shop_104307,827.0976
Shop_92696,
Shop_135172,423.4104
Shop_61462,457.1928
Shop_146163,20.925
Shop_124692,21.924
Shop_133130,25.7184
Shop_23869,31.32
Shop_60690,18.828
Shop_118015,15.66
Shop_13127,19.4928
Shop_2317,20.7504
Shop_2318,
Shop_2319,
Shop_107150,21.1968
Shop_33144,18.3816
Shop_144188,23.3736
Shop_7212,12.456
Shop_24983,35.7168
Shop_12179,10.5888
Shop_70917,14.6136
Shop_94716,20.6112
Shop_43107,24.6336
Shop_14692,33.1896
Shop_4482,50.3376
Shop_140424,474.444
Shop_66973,3.744
Shop_44702,14.4048
Shop_145583,40.218
Shop_14234,17.9736
Shop_22365,2.1
Shop_72948,20.7984
Shop_21173,27.3672
Shop_82056,186.8232
Shop_109513,32.7
Shop_3233,3.5424
Shop_70127,12.3192
Shop_6806,11.8776
Shop_94662,55.7136
Shop_36508,7.56
Shop_117169,16.38
Shop_37644,61.836
Shop_14807,17.304
Shop_82455,97.4832
Shop_5163,20.3112
Shop_133281,77.5464
Shop_86896,165.9072
Shop_43587,11.916
Shop_162600,
Shop_62476,9.9
Shop_63119,27.3432
Shop_61010,17.1432
Shop_77432,13.5816
Shop_78047,1331.946
Shop_63614,19.4976
Shop_25441,23.3184
Shop_54958,3.4584
Shop_89651,5204.164
Shop_123751,44.2536
Shop_44404,388.02
Shop_87145,158.2776
Shop_33997,17.6064
Shop_109599,
Shop_130145,20.88
Shop_60142,7.8336
Shop_77094,9.228
Shop_128306,15.0696
Shop_17648,50.3448
Shop_3260,43.7904
Shop_155309,12.324
Shop_48845,226.6176
Shop_50056,10.6008
Shop_120546,151.1592
Shop_84767,28.7352
Shop_113067,66.5136
Shop_54737,125.064
Shop_66099,10.2336
Shop_36986,15.7752
Shop_139577,
Shop_35446,25.1328
Shop_116148,361.4232
Shop_65807,49.2888
Shop_31766,101.556
Shop_147058,6.336
Shop_63392,7.0992
Shop_8771,6.624
Shop_4074,31.284
Shop_6165,29.8176
Shop_13053,43.6392
Shop_8560,4.548
Shop_89146,2.0112
Shop_104194,19.0944
Shop_50204,25.7184
Shop_22011,155.6016
Shop_6985,5.2416
Shop_22012,11.2104
Shop_133126,19.5936
Shop_90769,46.9944
Shop_75606,13.6848
Shop_75605,
Shop_75607,
Shop_75608,
Shop_26393,31.3368
Shop_62609,427.0032
Shop_77595,34.1688
Shop_68012,12.36
Shop_71679,59.5608
Shop_137298,17.904
Shop_35127,27.5712
Shop_53763,7.7232
Shop_48795,1.572
Shop_102709,4.2696
Shop_73621,5.2968
Shop_126465,7.5168
Shop_123017,8.9784
Shop_73428,26.2488
Shop_26237,51.9888
Shop_21624,308.2776
Shop_123863,7.308
Shop_122494,4.9272
Shop_4394,12.528
Shop_4861,30.2904
Shop_161165,19.8456
Shop_79217,247.3512
Shop_30218,24.364
Shop_15186,35.22
Shop_156544,
Shop_410,18.2616
Shop_76891,44.0184
Shop_149648,
Shop_5201,19.2792
Shop_27666,12.8688
Shop_34926,232.5024
Shop_34332,337.3152
Shop_81273,881.4024
Shop_113478,1000.8168
Shop_51399,351.372
Shop_103353,135.756
Shop_107782,6.5088
Shop_61935,22.092
Shop_160441,47.2968
Shop_70158,52.1928
Shop_129159,68.136
Shop_146259,10.44
Shop_125190,62.652
Shop_60478,19.4088
Shop_32848,153.7488
Shop_88347,24.6744
Shop_130155,19.5744
Shop_135364,26.34
Shop_138859,
Shop_138860,
Shop_142879,
Shop_116453,6.156
Shop_7188,2.652
Shop_74513,177.144
Shop_50540,29.3472
Shop_10374,4.0464
Shop_52257,705.7392
Shop_14357,15.672
Shop_90933,137.8368
Shop_97827,25.044
Shop_13454,65.6088
Shop_66732,166.8408
Shop_23082,15.036
Shop_32736,12.528
Shop_113965,11.1264
Shop_45687,14.1
Shop_8859,13.644
Shop_113871,31.1208
Shop_66854,55.38
Shop_94182,161.4168
Shop_125358,370.736
Shop_105519,15.66
Shop_158049,22.806
Shop_1136,41.9304
Shop_3979,38.3496
Shop_60793,36.9288
Shop_30928,71.136
Shop_28296,47.7816
Shop_105160,12.108
Shop_25032,4.9224
Shop_58354,36.5832
Shop_127565,18.6768
Shop_154806,
Shop_33197,12.132
Shop_62507,18.5712
Shop_24210,67.8672
Shop_114706,
Shop_29440,13.56
Shop_106983,37.668
Shop_103543,39.7632
Shop_103193,162.9552
Shop_7675,24.024
Shop_76842,18.2544
Shop_84600,38.208
Shop_160869,
Shop_85608,339.4296
Shop_78888,137.7072
Shop_59577,120.8568
Shop_54936,129.144
Shop_133598,
Shop_89354,12.324
Shop_81849,15.1512
Shop_71063,26.3088
Shop_30639,34.2432
Shop_40586,72.9552
Shop_69799,15.0384
Shop_22599,30.1032
Shop_130736,
Shop_80969,42.2208
Shop_109433,
Shop_8652,23.6088
Shop_120596,29.8728
Shop_93790,35.9352
Shop_133467,51.693
Shop_90329,25.068
Shop_136484,6.612
Shop_128767,32.136
Shop_74881,12.45
Shop_32711,35.7048
Shop_146784,57.5
Shop_68154,37.5216
Shop_81004,140.931
Shop_25661,102.7944
Shop_114155,23.6808
Shop_8152,30.3264
Shop_24535,23.0616
Shop_151684,3.684
Shop_19336,56.4144
Shop_149933,58.3536
Shop_46640,31.3176
Shop_43544,5.688
Shop_69544,11.4672
Shop_85630,41.784
Shop_32581,36.54
Shop_139766,5.352
Shop_114403,3.696
Shop_17869,7.5696
Shop_79320,18.1752
Shop_35579,20.952
Shop_52087,28.5024
Shop_51818,31.404
Shop_91473,32.664
Shop_54357,53.0688
Shop_44870,243.4344
Shop_547,10.1712
Shop_76720,90.8904
Shop_27535,15.2424
Shop_6001,9.348
Shop_6002,9.348
Shop_103339,25.068
Shop_6088,20.868
Shop_75675,91.9008
Shop_28443,14.3976
Shop_80139,39.2664
Shop_79812,13.9512
Shop_38999,11.3184
Shop_86661,14.5464
Shop_83843,18.804
Shop_97274,29.3592
Shop_16775,70.8192
Shop_3530,96.0864
Shop_7171,4.932
Shop_54674,1.7232
Shop_8343,3.3336
Shop_124138,5.7792
Shop_190,7.116
Shop_158980,8.295
Shop_14882,12.6048
Shop_80419,8.868
Shop_78969,3.084
Shop_104080,3.6984
Shop_24502,40.728
Shop_126242,18.171
Shop_41532,29.88
Shop_10318,26.112
Shop_25073,30.7056
Shop_60127,12.24
Shop_129451,106.7064
Shop_134321,1152.588
Shop_16631,11.7936
Shop_30950,128.0736
Shop_137430,
Shop_81238,103.6584
Shop_40655,63.9144
Shop_99781,63.7416
Shop_35170,7.1328
Shop_42889,26.1096
Shop_106986,676.7136
Shop_29400,4.5936
Shop_28261,7.9152
Shop_75326,9.6168
Shop_34042,7.4544
Shop_18930,22.3416
Shop_73616,15.0288
Shop_106835,36.7488
Shop_53424,26.52
Shop_69244,84.3792
Shop_18182,42.0048
Shop_44253,21.4584
Shop_57108,14.2632
Shop_18879,63.8928
Shop_111621,114.876
Shop_13907,13.5744
Shop_130347,13.668
Shop_84033,40.6272
Shop_71334,64.788
Shop_30371,13.476
Shop_162295,
Shop_85924,29.2824
Shop_89557,55.5504
Shop_69764,31.7616
Shop_36452,73.7232
Shop_88110,35.052
Shop_50388,20.5752
Shop_22996,178.5912
Shop_33849,53.908
Shop_55024,400.4448
Shop_149383,40.6416
Shop_124724,
Shop_33475,9.6312
Shop_66136,42.8088
Shop_80941,59.3016
Shop_62895,91.164
Shop_31039,14.5128
Shop_67772,170.2224
Shop_876,3.8328
Shop_70577,30.816
Shop_6577,7.98
Shop_10532,3.0312
Shop_164055,3.312
Shop_16831,3.6504
Shop_24317,4.3008
Shop_117929,6.7344
Shop_96671,8.9088
Shop_23747,24.984
Shop_81063,29.7192
Shop_67939,89.652
Shop_91093,112.1568
Shop_134277,156.6504
Shop_48551,39.72
Shop_9283,6.8424
Shop_20724,29.3496
Shop_2976,26.1048
Shop_46553,14.676
Shop_2232,11.4936
Shop_9072,1.5528
Shop_45177,4.1664
Shop_61024,4.9032
Shop_146964,8.46
Shop_28556,28.3008
Shop_114581,64.7424
Shop_97307,89.8752
Shop_117875,21.0552
Shop_42300,39.4752
Shop_58363,89.0952
Shop_18872,8.9112
Shop_36399,9.2976
Shop_37093,142.86
Shop_25257,27.8808
Shop_125218,19.8456
Shop_17404,31.356
Shop_135707,12.2712
Shop_55621,24.5256
Shop_56554,12.3648
Shop_47256,10.1832
Shop_90992,23.0496
Shop_45808,110.3616
Shop_6065,15.4536
Shop_101595,176.0304
Shop_24421,30.1704
Shop_24476,9.072
Shop_138053,17.3376
Shop_30943,122.7408
Shop_1142,29.1504
Shop_68465,
Shop_93089,77.7456
Shop_85238,34.2192
Shop_74353,37.7568
Shop_34460,19.3344
Shop_141366,48.912
Shop_77120,89.9016
Shop_73246,104.4336
Shop_62925,2.7048
Shop_52708,19.692
Shop_9289,21.852
Shop_68087,22.824
Shop_98052,97.104
Shop_150987,98.1384
Shop_62398,56.8824
Shop_20789,64.7472
Shop_53685,17.844
Shop_10389,15.5472
Shop_51206,53.4552
Shop_24645,63.9576
Shop_55938,376.3008
Shop_80631,62.0304
Shop_18790,31.068
Shop_52645,33.2832
Shop_34429,100.6248
Shop_5425,47.1432
Shop_27158,13.3152
Shop_16648,23.5968
Shop_2953,19.6272
Shop_114052,7.86
Shop_97557,1777.4136
Shop_35666,16.1736
Shop_19236,34.4016
Shop_71468,130.8312
Shop_25494,98.3712
Shop_42010,9.492
Shop_36132,13.956
Shop_105402,
Shop_70217,35.508
Shop_100160,29.8584
Shop_95930,29.916
Shop_76393,15.672
Shop_41410,26.184
Shop_129804,99.2856
Shop_85642,14.4624
Shop_30494,329.5872
Shop_21631,7.2696
Shop_85000,30.9144
Shop_31251,14.8584
Shop_70750,25.644
Shop_43421,33.3312
Shop_70836,5.76
Shop_111149,55.6896
Shop_2157,25.056
Shop_23498,11.2368
Shop_96827,21.1848
Shop_153527,2.1936
Shop_116832,4.068
Shop_145613,7.428
Shop_65880,23.772
Shop_86194,16.3584
Shop_56732,10.6608
Shop_1096,30.0624
Shop_125737,73.5216
Shop_93670,88.7736
Shop_48285,11.0856
Shop_46036,15.72
Shop_57562,19.224
Shop_124389,31.4448
Shop_90705,33.4176
Shop_59419,38.6352
Shop_136142,41.784
Shop_79413,42.828
Shop_76347,483.7992
Shop_15649,35.6832
Shop_136698,17.8176
Shop_11637,14.8368
Shop_14757,36.168
Shop_17356,26.1264
Shop_121639,631.6464
Shop_127156,21.4728
Shop_56104,34.464
Shop_148181,18.84
Shop_74377,249.5904
Shop_14321,38.2248
Shop_122797,78.348
Shop_119069,21.5064
Shop_46566,11.8152
Shop_104352,16.56
Shop_50405,24.1176
Shop_84576,23.1336
Shop_118313,24.6456
Shop_124812,18.5688
Shop_146777,4.176
Shop_13504,6.8904
Shop_64999,21.402
Shop_86418,31.116
Shop_7441,25.6464
Shop_144758,26.112
Shop_33832,41.1432
Shop_97591,216.4248
Shop_36967,128.4504
Shop_26985,37.4616
Shop_96005,1509.6096
Shop_47729,27.9912
Shop_51141,96.0504
Shop_49798,26.2848
Shop_34091,3.696
Shop_60752,45.9456
Shop_4835,11.6904
Shop_91170,11.0664
Shop_133183,
Shop_99569,28.17
Shop_52511,41.0928
Shop_97702,84.564
Shop_10361,7.0992
Shop_41008,77.0904
Shop_6833,26.9592
Shop_28456,50.7096
Shop_54124,25.608
Shop_40038,82.5912
Shop_136389,28.824
Shop_32316,89.5992
Shop_29830,153.7104
Shop_68701,54.633
Shop_57646,53.4648
Shop_108954,22.1544
Shop_86205,34.3584
Shop_37762,11.0688
Shop_25273,13.6272
Shop_57900,507.9648
Shop_148993,
Shop_148994,
Shop_73915,12.324
Shop_44752,167.5056
Shop_25307,96.4512
Shop_59660,281.736
Shop_26290,17.7168
Shop_14018,59.1432
Shop_64650,144.6144
Shop_46134,25.1568
Shop_117656,37.5936
Shop_64400,44.0352
Shop_113869,
Shop_23457,27.672
Shop_53250,30.7056
Shop_19082,27.9792
Shop_62635,19.32
Shop_53251,15.672
Shop_28175,25.5336
Shop_30750,23.7912
Shop_51743,111.816
Shop_35953,215.9904
Shop_36790,125.5752
Shop_28741,25.4856
Shop_37180,92.1552
Shop_76674,262.2336
Shop_103025,484.4736
Shop_77658,3898.9272
Shop_81740,47.7864
Shop_113985,21.6264
Shop_106655,35.2872
Shop_62142,15.2472
Shop_129504,16.5024
Shop_37543,18.3768
Shop_48552,18.804
Shop_127615,30.0792
Shop_106843,34.068
Shop_77135,53.6736
Shop_6395,60.276
Shop_115169,78.3264
Shop_71683,18.816
Shop_46032,27.7776
Shop_137992,33.024
Shop_95401,58.0608
Shop_124304,60.3648
Shop_35015,13.1856
Shop_140540,356.3832
Shop_143836,21.8688
Shop_85607,4.0536
Shop_57195,224.5248
Shop_99582,256.9008
Shop_130572,1138.3008
Shop_78992,1423.3968
Shop_107723,12.5688
Shop_150652,7.804
Shop_66996,5.4144
Shop_31643,7.5072
Shop_92072,6.8448
Shop_111782,94.008
Shop_118987,35.64
Shop_115377,4.416
Shop_80228,23.064
Shop_11079,3.9864
Shop_101074,65.784
Shop_87837,39.6768
Shop_109978,89.7432
Shop_40359,302.3256
Shop_80126,442.5168
Shop_120608,
Shop_112993,
Shop_70259,110
Shop_104884,20.6808
Shop_81276,24.8592
Shop_44710,46.6824
Shop_143424,390.474
Shop_81626,261.0576
Shop_133140,994.7664
Shop_43061,93.384
Shop_31339,20.892
Shop_17367,19.2744
Shop_43950,78.8712
Shop_31772,7.2192
Shop_52661,18.3264
Shop_69607,26.412
Shop_149138,148.8312
Shop_37360,95.0424
Shop_37346,95.3808
Shop_17819,33.528
Shop_40572,68.1408
Shop_38930,29.5608
Shop_33276,1595.784
Shop_100632,22.98
Shop_100819,22.8648
Shop_74684,6.996
Shop_59455,17.6064
Shop_102894,25.4856
Shop_39829,14.7312
Shop_42785,31.9944
Shop_82387,15.6624
Shop_73457,301.1352
Shop_29629,10.9104
Shop_139342,
Shop_89048,46.6896
Shop_63247,36.1704
Shop_56266,67.2552
Shop_74271,23.4696
Shop_44655,23.208
Shop_7204,12.2016
Shop_55530,47.6184
Shop_13919,9.0552
Shop_55439,3.084
Shop_10562,27.156
Shop_6231,7.3464
Shop_5002,123.7104
Shop_2859,6.1608
Shop_35509,124.9032
Shop_47409,45.2784
Shop_122270,
Shop_144136,80.1888
Shop_43883,59.748
Shop_126406,122.2032
Shop_40879,14.1936
Shop_12618,4.9104
Shop_115056,13.8312
Shop_48215,40.536
Shop_63427,66.4104
Shop_96491,54.1824
Shop_23648,7.38
Shop_53919,6.3696
Shop_103000,51.36
Shop_24806,5.6784
Shop_69147,25.0632
Shop_18601,31.0488
Shop_30938,9.672
Shop_24690,4.0608
Shop_144174,18.3816
Shop_49035,22.98
Shop_136551,37.068
Shop_82098,8.7696
Shop_19757,25.896
Shop_129058,6.864
Shop_23618,101.3136
Shop_90404,112.1592
Shop_56313,55.6944
Shop_149412,2.448
Shop_137060,73.6584
Shop_63301,19.4688
Shop_142603,38.664
Shop_27404,40.7208
Shop_44938,7.3704
Shop_115966,11.112
Shop_20687,11.6928
Shop_44885,12.1176
Shop_33257,12.78
Shop_8051,17.5512
Shop_101815,27.156
Shop_59786,151.8096
Shop_47465,43.8384
Shop_95159,142.032
Shop_58455,23.028
Shop_25135,41.784
Shop_17796,9.4896
Shop_51473,8.7552
Shop_82473,71.28
Shop_75852,353.8392
Shop_3391,82.2792
Shop_46196,2.364
Shop_108500,22.98
Shop_18469,40.0224
Shop_122571,7.308
Shop_61154,11.7024
Shop_18824,90.1272
Shop_30923,49.1592
Shop_55792,
Shop_77687,119.4648
Shop_13246,28.7184
Shop_28627,16.7472
Shop_98702,27.972
Shop_86180,28.1664
Shop_26036,57.924
Shop_64017,13.8
Shop_76417,370.344
Shop_88275,1.7784
Shop_72915,12.3192
Shop_151926,21.192
Shop_31899,30.5016
Shop_32155,31.9464
Shop_15312,37.6152
Shop_100432,45.2952
Shop_62684,47.004
Shop_136610,74.148
Shop_140606,5.352
Shop_31361,14.6616
Shop_33498,21.9984
Shop_61512,54.2784
Shop_105002,87.72
Shop_57664,22.9656
Shop_55077,85.812
Shop_46656,0.708
Shop_161831,12.4008
Shop_92811,16.9728
Shop_89027,25.8
Shop_1781,5.1288
Shop_73716,8.0304
Shop_70440,55.128
Shop_75878,36.2064
Shop_87951,26.0928
Shop_1473,1069.0392
Shop_43665,53.34
Shop_43379,42.24
Shop_27696,7.2624
Shop_64812,5.4
Shop_159276,4.92
Shop_123312,28.9464
Shop_145158,29.2464
Shop_106606,177.5496
Shop_161207,23.562
Shop_72980,34.104
Shop_99330,39.8784
Shop_141189,
Shop_103342,31.305
Shop_108094,129.264
Shop_92732,27.1536
Shop_4332,4.32
Shop_70148,1524.816
Shop_143045,336.3792
Shop_55467,6.4152
Shop_102309,21.3816
Shop_51916,37.3152
Shop_7525,22.3728
Shop_47250,3071.5656
Shop_41826,12.3552
Shop_41827,
Shop_65231,260.5344
Shop_21793,37.584
Shop_97884,198.4032
Shop_149028,3.684
Shop_81039,15.66
Shop_64816,49.2576
Shop_36730,132.0552
Shop_52273,16.7016
Shop_79956,39.174
Shop_154181,
Shop_98923,9.852
Shop_17313,38.7768
Shop_98973,34.2456
Shop_33709,14.6112
Shop_155585,21.7968
Shop_15093,30.288
Shop_19280,53.6712
Shop_16467,10.9728
Shop_103298,1.476
Shop_84704,20.88
Shop_149625,4.224
Shop_80812,36.684
Shop_14409,31.332
Shop_44900,39.0768
Shop_13118,18.3792
Shop_56273,4.176
Shop_47938,66.072
Shop_33377,31.3248
Shop_25293,25.5888
Shop_116760,22.1736
Shop_102716,20.904
Shop_36343,27.156
Shop_36768,16.9152
Shop_42718,25.0656
Shop_35830,54.3336
Shop_128934,52.0488
Shop_141828,40.62
Shop_141827,
Shop_8669,31.488
Shop_5013,10.9776
Shop_162251,57.456
Shop_89250,51.36
Shop_20442,19.8144
Shop_11696,20.2896
Shop_104752,62.6736
Shop_12412,15.3936
Shop_46721,
Shop_28795,51.18
Shop_51695,111.0816
Shop_15647,59.9208
Shop_25033,15.9696
Shop_172,1.9032
Shop_160981,6.0264
Shop_34975,18.3816
Shop_121066,351.1464
Shop_123866,16.9896
Shop_34330,3.132
Shop_89051,10.5504
Shop_14977,43.6632
Shop_352,9.5112
Shop_24299,20.664
Shop_112806,27.156
Shop_63894,5.6328
Shop_93152,6.264
Shop_12081,13.9536
Shop_27104,15.1536
Shop_25530,16.3008
Shop_19166,17.0232
Shop_35463,21.2256
Shop_103534,29.9208
Shop_118641,75.4056
Shop_98792,20.8872
Shop_54994,8.8968
Shop_31697,10.968
Shop_33266,18.1704
Shop_117500,25.9056
Shop_63166,63.7224
Shop_565,3.468
Shop_1593,11.1888
Shop_89739,91.0368
Shop_144299,21.888
Shop_103059,20.8824
Shop_53797,47.6208
Shop_46902,8.3952
Shop_12686,6.3816
Shop_30802,21.7776
Shop_54442,6.036
Shop_23752,35.1216
Shop_39842,19.9608
Shop_59992,15.8808
Shop_146786,
Shop_96200,3.708
Shop_112422,
Shop_134985,18.3744
Shop_25100,7.9416
Shop_85186,13.3632
Shop_133363,37.3176
Shop_108035,37.3968
Shop_16101,4.452
Shop_52032,20.0568
Shop_6774,2.208
Shop_38723,16.728
Shop_36772,36.0768
Shop_78883,29.5464
Shop_13018,43.8456
Shop_57455,3.8448
Shop_134284,64.764
Shop_41109,15.144
Shop_146621,28.0896
Shop_127651,23.2776
Shop_127242,30.0048
Shop_48762,8.664
Shop_82566,7.4016
Shop_39608,14.2104
Shop_164010,
Shop_106267,4.112
Shop_30826,10.0224
Shop_58082,10.392
Shop_18257,10.44
Shop_63290,23.4072
Shop_143378,24.6456
Shop_30077,26.0568
Shop_67091,31.7472
Shop_115364,33.408
Shop_38044,37.9488
Shop_145305,38.2008
Shop_52071,38.772
Shop_92822,42.3984
Shop_115823,47.004
Shop_89528,131.3736
Shop_93952,
Shop_153134,
Shop_16359,33.2112
Shop_103132,22.1208
Shop_6547,23.8992
Shop_36088,49.008
Shop_59508,24.4416
Shop_122174,31.5576
Shop_144923,33.5016
Shop_73923,43.8888
Shop_97887,43.0248
Shop_28706,18.0912
Shop_20977,16.1472
Shop_6564,6.4032
Shop_95409,17.544
Shop_107339,21.924
Shop_131301,25.1088
Shop_18455,20.2584
Shop_79090,14.4216
Shop_4686,6.8952
Shop_139594,55.572
Shop_31562,66.8328
Shop_6600,7.9224
Shop_62984,34.884
Shop_123680,18.816
Shop_75862,3.096
Shop_135478,15.0528
Shop_41095,73.44
Shop_19145,56.4984
Shop_112408,7.5768
Shop_17165,7.044
Shop_51445,15.9072
Shop_164260,12.576
Shop_8416,83.4288
Shop_15153,22.7136
Shop_40895,12.2328
Shop_60439,26.4144
Shop_148690,28.722
Shop_106032,29.2344
Shop_73008,48.0384
Shop_101326,192.4752
Shop_107849,40.812
Shop_86687,42.24
Shop_100597,142.02
Shop_112648,15.72
Shop_16682,17.9184
Shop_22933,26.1144
Shop_35218,47.3112
Shop_52571,15.2856
Shop_9779,39.1584
Shop_20525,7.5696
Shop_17881,7.8696
Shop_3317,7.9392
Shop_40510,9.8472
Shop_18258,25.6104
Shop_71451,
Shop_125386,
Shop_116891,109.656
Shop_9051,10.464
Shop_5550,45.3264
Shop_63491,52.4424
Shop_58620,23.4144
Shop_77486,424.5216
Shop_94274,69.9792
Shop_56809,10.9632
Shop_41039,12.4176
Shop_33033,30.7944
Shop_3900,26.2056
Shop_14677,81.0672
Shop_78881,
Shop_52076,12.588
Shop_87660,19.86
Shop_7902,15.7776
Shop_57263,15.8208
Shop_26913,20.8848
Shop_32569,6.792
Shop_50187,13.596
Shop_72662,14.2104
Shop_61083,107.5656
Shop_8228,44.0016
Shop_101939,9.432
Shop_29433,24.8208
Shop_50420,12.0912
Shop_7151,24.3696
Shop_141114,38.5728
Shop_18392,4.956
Shop_29262,34.0488
Shop_117667,
Shop_122794,2.568
Shop_50443,12.4272
Shop_98806,29.2488
Shop_99471,53.88
Shop_49763,37.116
Shop_22964,71.0568
Shop_26613,7.764
Shop_30618,13.8792
Shop_23636,5.3112
Shop_25312,6.4872
Shop_30989,6.78
Shop_121267,7.2288
Shop_102710,11.7048
Shop_7401,11.7072
Shop_50636,12.5424
Shop_17729,15.0408
Shop_35565,16.536
Shop_40408,20.904
Shop_24398,21.108
Shop_71138,21.3864
Shop_18204,23.1768
Shop_112317,23.5944
Shop_14325,25.4712
Shop_27874,26.1648
Shop_16851,26.1744
Shop_20074,27.78
Shop_36605,28.0056
Shop_45855,28.2048
Shop_41011,28.5864
Shop_9312,31.8336
Shop_120104,43.9656
Shop_147660,54.3144
Shop_7452,60.156
Shop_44969,60.6048
Shop_140719,78.636
Shop_91300,158.952
Shop_103891,159.7848
Shop_53288,220.236
Shop_33845,29.2752
Shop_28012,22.3464
Shop_130812,
Shop_75087,8.376
Shop_121418,20.952
Shop_18395,10.692
Shop_23838,32.1744
Shop_99264,16.2456
Shop_49568,35.508
Shop_20617,10.02
Shop_64335,29.8224
Shop_2598,3.084
Shop_2042,27.2568
Shop_43249,83.544
Shop_101311,12.528
Shop_18567,17.7648
Shop_120057,366.8664
Shop_70530,55.3392
Shop_11154,16.968
Shop_87714,39.4944
Shop_20725,26.1912
Shop_22921,31.956
Shop_67933,29.6088
Shop_138529,
Shop_37854,90.8592
Shop_17156,20.964
Shop_56927,30.4992
Shop_104183,16.2936
Shop_134334,19.2216
Shop_41769,29.34
Shop_20959,32.7672
Shop_146197,169.65
Shop_61711,13.0584
Shop_164324,
Shop_164325,
Shop_74719,31.5408
Shop_12032,3.6096
Shop_3490,16.3992
Shop_41122,297.0792
Shop_25642,67.464
Shop_83112,115.9632
Shop_124714,10.3512
Shop_123740,132.9792
Shop_112309,19.2192
Shop_48443,38.0208
Shop_129568,20.292
Shop_73803,108.1992
Shop_3041,5.6064
Shop_22559,125.5272
Shop_91539,134.9688
Shop_113607,22.7928
Shop_20122,29.6256
Shop_160849,
Shop_130674,4.872
Shop_1533,16.548
Shop_24926,70.2216
Shop_9100,13.98
Shop_155237,
Shop_17793,8.8056
Shop_67729,10.608
Shop_109454,6.144
Shop_67981,288.252
Shop_31747,39.8928
Shop_38943,81.4944
Shop_41092,135.828
Shop_36081,152.868
Shop_19567,70.0728
Shop_65356,17.232
Shop_130494,15.66
Shop_27631,90.3312
Shop_163289,47.3904
Shop_42254,24.24
Shop_80948,14.6184
Shop_94641,27.8832
Shop_34653,40.1016
Shop_124695,4.8024
Shop_98429,10.4424
Shop_30333,28.8312
Shop_99823,29.2752
Shop_39955,41.364
Shop_41619,47.5176
Shop_106111,673.0488
Shop_68172,88.764
Shop_35352,31.3488
Shop_96342,19.7232
Shop_108327,18.4416
Shop_106821,35.0976
Shop_74411,21.936
Shop_86713,147.8736
Shop_678,22.8264
Shop_111275,179.3184
Shop_135823,
Shop_140837,
Shop_33806,61.6272
Shop_44556,16.344
Shop_9228,5.232
Shop_130962,8.6304
Shop_2282,165.9864
Shop_78452,5.916
Shop_32767,9.9768
Shop_132483,129.5664
Shop_154221,20.88
Shop_119385,27.4296
Shop_74779,74.4144
Shop_38812,118.26
Shop_66057,55.332
Shop_14836,28.1496
Shop_129924,1254.6864
Shop_100197,985.8312
Shop_125545,12.0192
Shop_7607,18.7896
Shop_9504,20.8824
Shop_149312,
Shop_9981,7.104
Shop_5930,21.0456
Shop_46535,143.7312
Shop_103077,18.1488
Shop_26033,18.3048
Shop_50981,15.636
Shop_76988,16.1328
Shop_105628,50.7192
Shop_61018,33.0792
Shop_90395,144.1824
Shop_5714,3.6096
Shop_57370,23.7768
Shop_109355,34.0032
Shop_29109,55.4352
Shop_76550,2.448
Shop_115947,57.432
Shop_98354,27.144
Shop_53791,22.3464
Shop_15902,19.3824
Shop_118874,10.0248
Shop_65735,167.3136
Shop_63976,27.9936
Shop_54895,36.972
Shop_44407,42.8208
Shop_37035,17.16
Shop_16368,3.8304
Shop_150453,43.1976
Shop_140155,52.557
Shop_81907,59.2968
Shop_92805,21.7224
Shop_52886,168.1344
Shop_54238,29.4888
Shop_153912,30.81
Shop_73973,9.0048
Shop_108821,9.888
Shop_64875,63.2664
Shop_77600,3.5592
Shop_112358,7.9368
Shop_151330,3.66
